note_minus_2,note_minus_1,current_note,avg_interval,label
8,11,8,0.0,0
11,8,3,-4.0,0
8,3,1,-3.5,0
3,1,11,4.0,0
1,11,8,3.5,0
11,8,5,-3.0,0
8,5,1,-3.5,0
1,0,1,0.0,0
0,1,3,1.5,0
1,3,4,1.5,0
3,4,5,1.0,0
4,5,6,1.0,0
5,6,1,-2.0,0
6,1,15,4.5,0
1,15,13,6.0,0
15,13,12,-1.5,0
13,12,11,-1.0,0
12,11,5,-3.5,0
11,5,6,-2.5,0
5,6,8,1.5,0
6,8,10,2.0,0
8,10,11,1.5,0
10,11,13,1.5,0
11,13,12,0.5,0
13,12,13,0.0,0
12,13,15,1.5,0
13,15,16,1.5,0
15,16,17,1.0,0
16,17,18,1.0,0
17,18,1,-8.0,0
18,1,1,-8.5,0
1,1,10,4.5,0
1,10,6,2.5,0
10,6,1,-4.5,0
28,26,24,-2.0,0
26,24,23,-1.5,0
24,23,24,0.0,0
23,24,23,0.0,0
24,23,21,-1.5,0
23,21,29,3.0,0
21,29,21,0.0,0
29,21,28,-0.5,0
21,28,26,2.5,0
28,26,24,-2.0,0
26,24,23,-1.5,0
24,23,24,0.0,0
23,24,23,0.0,0
24,23,21,-1.5,0
23,21,29,3.0,0
21,29,21,0.0,0
29,21,28,-0.5,0
21,28,28,3.5,0
28,28,24,-2.0,0
28,24,23,-2.5,0
24,23,31,3.5,0
23,31,30,3.5,0
31,30,28,-1.5,0
30,28,21,-4.5,0
28,21,28,0.0,0
21,28,28,3.5,0
28,28,24,-2.0,0
28,24,23,-2.5,0
24,23,31,3.5,0
23,31,30,3.5,0
31,30,28,-1.5,0
30,28,16,-7.0,0
28,16,16,-6.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,30,7.0,0
16,30,24,4.0,0
30,24,21,-4.5,0
24,21,24,0.0,0
21,24,21,0.0,0
24,21,23,-0.5,0
21,23,19,-1.0,0
23,19,11,-6.0,0
19,11,16,-1.5,0
11,16,11,0.0,0
16,11,11,-2.5,0
11,11,31,10.0,0
11,31,28,8.5,0
31,28,28,-1.5,0
28,28,26,-1.0,0
28,26,16,-6.0,0
26,16,16,-5.0,0
16,16,16,0.0,0
16,16,16,0.0,0
16,16,14,-1.0,0
16,14,12,-2.0,0
14,12,16,1.0,0
12,16,15,1.5,0
16,15,16,0.0,0
15,16,19,2.0,0
16,19,18,1.0,0
19,18,16,-1.5,0
18,16,16,-1.0,0
16,16,16,0.0,0
16,16,17,0.5,0
16,17,17,0.5,0
17,17,17,0.0,0
17,17,17,0.0,0
17,17,21,2.0,0
17,21,20,1.5,0
21,20,20,-0.5,0
20,20,20,0.0,0
20,20,21,0.5,0
20,21,21,0.5,0
21,21,21,0.0,0
21,21,21,0.0,0
21,21,24,1.5,0
21,24,23,1.0,0
24,23,26,1.0,0
23,26,24,0.5,0
26,24,23,-1.5,0
24,23,21,-1.5,0
23,21,20,-1.5,0
21,20,28,3.5,0
20,28,26,3.0,0
28,26,24,-2.0,0
26,24,23,-1.5,0
24,23,24,0.0,0
23,24,23,0.0,0
24,23,21,-1.5,0
23,21,29,3.0,0
21,29,21,0.0,0
29,21,23,-3.0,0
21,23,28,3.5,0
23,28,24,0.5,0
28,24,21,-3.5,0
24,21,24,0.0,0
21,24,22,0.5,0
24,22,22,-1.0,0
22,22,31,4.5,0
22,31,29,3.5,0
31,29,28,-1.5,0
29,28,26,-1.5,0
28,26,24,-2.0,0
26,24,22,-2.0,0
24,22,21,-1.5,0
22,21,20,-1.0,0
21,20,21,0.0,0
20,21,24,2.0,0
21,24,26,2.5,0
24,26,21,-1.5,0
26,21,28,1.0,0
21,28,26,2.5,0
28,26,24,-2.0,0
26,24,26,0.0,0
24,26,24,0.0,0
26,24,23,-1.5,0
24,23,20,-2.0,0
23,20,21,-1.0,0
20,21,33,6.5,0
21,33,31,5.0,0
33,31,29,-2.0,0
31,29,28,-1.5,0
29,28,26,-1.5,0
28,26,18,-5.0,0
26,18,19,-3.5,0
18,19,29,5.5,0
19,29,28,4.5,0
29,28,26,-1.5,0
28,26,26,-1.0,0
26,26,19,-3.5,0
26,19,24,-1.0,0
19,24,23,2.0,0
24,23,21,-1.5,0
23,21,20,-1.5,0
21,20,21,0.0,0
20,21,23,1.5,0
21,23,24,1.5,0
23,24,26,1.5,0
24,26,21,-1.5,0
26,21,28,1.0,0
21,28,26,2.5,0
28,26,24,-2.0,0
26,24,20,-3.0,0
24,20,26,1.0,0
20,26,24,2.0,0
26,24,23,-1.5,0
24,23,24,0.0,0
23,24,23,0.0,0
24,23,21,-1.5,0
23,21,16,-3.5,0
21,16,23,1.0,0
16,23,21,2.5,0
23,21,20,-1.5,0
21,20,16,-2.5,0
20,16,16,-2.0,0
16,16,21,2.5,0
16,21,16,0.0,0
21,16,10,-5.5,0
16,10,19,1.5,0
10,19,21,5.5,0
19,21,9,-5.0,0
21,9,17,-2.0,0
9,17,16,3.5,0
17,16,19,1.0,0
16,19,14,-1.0,0
19,14,9,-5.0,0
14,9,8,-3.0,0
9,8,9,0.0,0
8,9,12,2.0,0
9,12,9,0.0,0
12,9,9,-1.5,0
9,9,8,-0.5,0
9,8,9,0.0,0
8,9,4,-2.0,0
9,4,5,-2.0,0
4,5,2,-1.0,0
5,2,9,2.0,0
2,9,8,3.0,0
9,8,9,0.0,0
8,9,5,-1.5,0
9,5,4,-2.5,0
5,4,0,-2.5,0
4,0,9,2.5,0
0,9,8,4.0,0
9,8,9,0.0,0
8,9,4,-2.0,0
9,4,2,-3.5,0
4,2,2,-1.0,0
2,2,2,0.0,0
2,2,33,15.5,0
2,33,31,14.5,0
33,31,29,-2.0,0
31,29,28,-1.5,0
29,28,29,0.0,0
28,29,28,0.0,0
29,28,26,-1.5,0
28,26,34,3.0,0
26,34,34,4.0,0
34,34,34,0.0,0
34,34,34,0.0,0
34,34,33,-0.5,0
34,33,28,-3.0,0
33,28,26,-3.5,0
28,26,33,2.5,0
26,33,24,-1.0,0
33,24,23,-5.0,0
24,23,24,0.0,0
23,24,33,5.0,0
24,33,23,-0.5,0
33,23,21,-6.0,0
23,21,29,3.0,0
21,29,9,-6.0,0
29,9,9,-10.0,0
9,9,9,0.0,0
9,9,9,0.0,0
9,9,12,1.5,0
9,12,16,3.5,0
12,16,11,-0.5,0
16,11,16,0.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,8,-0.5,0
16,8,16,0.0,0
8,16,9,0.5,0
16,9,16,0.0,0
9,16,11,1.0,0
16,11,16,0.0,0
11,16,12,0.5,0
16,12,16,0.0,0
12,16,2,-5.0,0
16,2,14,-1.0,0
2,14,5,1.5,0
14,5,14,0.0,0
5,14,8,1.5,0
14,8,14,0.0,0
8,14,0,-4.0,0
14,0,14,0.0,0
0,14,8,4.0,0
14,8,14,0.0,0
8,14,9,0.5,0
14,9,11,-1.5,0
9,11,12,1.5,0
11,12,16,2.5,0
12,16,12,0.0,0
16,12,16,0.0,0
12,16,11,-0.5,0
16,11,16,0.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,9,0.0,0
16,9,16,0.0,0
9,16,8,-0.5,0
16,8,16,0.0,0
8,16,4,-2.0,0
16,4,16,0.0,0
4,16,9,2.5,0
16,9,16,0.0,0
9,16,3,-3.0,0
16,3,18,1.0,0
3,18,4,0.5,0
18,4,17,-0.5,0
4,17,16,6.0,0
17,16,14,-1.5,0
16,14,12,-2.0,0
14,12,16,1.0,0
12,16,11,-0.5,0
16,11,16,0.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,8,-0.5,0
16,8,16,0.0,0
8,16,9,0.5,0
16,9,16,0.0,0
9,16,11,1.0,0
16,11,16,0.0,0
11,16,12,0.5,0
16,12,16,0.0,0
12,16,2,-5.0,0
16,2,14,-1.0,0
2,14,5,1.5,0
14,5,14,0.0,0
5,14,8,1.5,0
14,8,14,0.0,0
8,14,0,-4.0,0
14,0,14,0.0,0
0,14,8,4.0,0
14,8,14,0.0,0
8,14,9,0.5,0
14,9,11,-1.5,0
9,11,12,1.5,0
11,12,16,2.5,0
12,16,12,0.0,0
16,12,16,0.0,0
12,16,11,-0.5,0
16,11,16,0.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,9,0.0,0
16,9,16,0.0,0
9,16,11,1.0,0
16,11,16,0.0,0
11,16,12,0.5,0
16,12,16,0.0,0
12,16,12,0.0,0
16,12,16,0.0,0
12,16,11,-0.5,0
16,11,16,0.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,9,0.0,0
16,9,16,0.0,0
9,16,11,1.0,0
16,11,16,0.0,0
11,16,12,0.5,0
16,12,8,-4.0,0
12,8,9,-1.5,0
8,9,11,1.5,0
9,11,13,2.0,0
11,13,3,-4.0,0
13,3,12,-0.5,0
3,12,18,7.5,0
12,18,12,0.0,0
18,12,3,-7.5,0
12,3,12,0.0,0
3,12,3,0.0,0
12,3,12,0.0,0
3,12,18,7.5,0
12,18,12,0.0,0
18,12,3,-7.5,0
12,3,12,0.0,0
3,12,4,0.5,0
11,7,11,0.0,0
7,11,9,1.0,0
11,9,12,0.5,0
9,12,11,1.0,0
12,11,16,2.0,0
11,16,19,4.0,0
16,19,23,3.5,0
19,23,19,0.0,0
23,19,16,-3.5,0
19,16,11,-4.0,0
16,11,16,0.0,0
11,16,19,4.0,0
16,19,17,0.5,0
19,17,19,0.0,0
17,19,17,0.0,0
19,17,12,-3.5,0
17,12,0,-8.5,0
11,7,11,0.0,0
7,11,7,0.0,0
11,7,11,0.0,0
7,11,7,0.0,0
11,7,11,0.0,0
7,11,16,4.5,0
11,16,11,0.0,0
16,11,3,-6.5,0
11,3,11,0.0,0
8,11,8,0.0,0
11,8,4,-3.5,0
8,4,3,-2.5,0
4,3,4,0.0,0
8,11,8,0.0,0
11,8,4,-3.5,0
8,4,3,-2.5,0
4,3,4,0.0,0
9,12,9,0.0,0
12,9,4,-4.0,0
9,4,3,-3.0,0
4,3,4,0.0,0
9,12,9,0.0,0
12,9,4,-4.0,0
9,4,3,-3.0,0
4,3,4,0.0,0
11,14,11,0.0,0
14,11,4,-5.0,0
11,4,3,-4.0,0
4,3,4,0.0,0
11,14,11,0.0,0
14,11,4,-5.0,0
11,4,3,-4.0,0
4,3,4,0.0,0
12,16,12,0.0,0
16,12,4,-6.0,0
12,4,3,-4.5,0
4,3,4,0.0,0
3,4,0,-1.5,0
4,0,12,4.0,0
0,12,16,8.0,0
12,16,12,0.0,0
16,12,4,-6.0,0
12,4,3,-4.5,0
4,3,4,0.0,0
14,20,14,0.0,0
20,14,4,-8.0,0
14,4,3,-5.5,0
4,3,4,0.0,0
14,17,14,0.0,0
17,14,5,-6.0,0
14,5,4,-5.0,0
5,4,5,0.0,0
14,17,14,0.0,0
17,14,4,-6.5,0
14,4,3,-5.5,0
4,3,4,0.0,0
3,4,11,4.0,0
4,11,17,6.5,0
11,17,16,2.5,0
17,16,14,-1.5,0
16,14,12,-2.0,0
14,12,16,1.0,0
12,16,11,-0.5,0
16,11,16,0.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,8,-0.5,0
16,8,16,0.0,0
8,16,9,0.5,0
16,9,16,0.0,0
9,16,11,1.0,0
16,11,16,0.0,0
11,16,12,0.5,0
16,12,16,0.0,0
12,16,2,-5.0,0
16,2,14,-1.0,0
2,14,5,1.5,0
14,5,14,0.0,0
5,14,8,1.5,0
14,8,14,0.0,0
8,14,0,-4.0,0
14,0,14,0.0,0
0,14,8,4.0,0
14,8,14,0.0,0
8,14,9,0.5,0
14,9,11,-1.5,0
9,11,12,1.5,0
11,12,16,2.5,0
12,16,14,1.0,0
16,14,12,-2.0,0
14,12,11,-1.5,0
12,11,16,2.0,0
11,16,9,-1.0,0
16,9,16,0.0,0
9,16,9,0.0,0
16,9,16,0.0,0
9,16,8,-0.5,0
16,8,16,0.0,0
8,16,4,-2.0,0
16,4,16,0.0,0
4,16,9,2.5,0
16,9,5,-5.5,0
9,5,4,-2.5,0
5,4,3,-1.0,0
4,3,4,0.0,0
3,4,14,5.5,0
4,14,11,3.5,0
14,11,8,-3.0,0
11,8,4,-3.5,0
8,4,2,-3.0,0
4,2,0,-2.0,0
2,0,9,3.5,0
0,9,16,8.0,0
9,16,9,0.0,0
16,9,0,-8.0,0
9,0,9,0.0,0
0,9,2,1.0,0
9,2,9,0.0,0
2,9,17,7.5,0
9,17,9,0.0,0
17,9,2,-7.5,0
9,2,9,0.0,0
2,9,4,1.0,0
9,4,7,-1.0,0
4,7,19,7.5,0
7,19,7,0.0,0
19,7,4,-7.5,0
7,4,7,0.0,0
4,7,5,0.5,0
7,5,12,2.5,0
5,12,17,6.0,0
12,17,12,0.0,0
17,12,11,-3.0,0
12,11,5,-3.5,0
11,5,12,0.5,0
5,12,5,0.0,0
12,5,9,-1.5,0
5,9,5,0.0,0
9,5,11,1.0,0
5,11,5,0.0,0
11,5,12,0.5,0
5,12,16,5.5,0
12,16,12,0.0,0
16,12,16,0.0,0
12,16,9,-1.5,0
16,9,16,0.0,0
9,16,4,-2.5,0
16,4,11,-2.5,0
4,11,16,6.0,0
11,16,11,0.0,0
16,11,16,0.0,0
11,16,14,1.5,0
16,14,16,0.0,0
14,16,4,-5.0,0
16,4,12,-2.0,0
4,12,16,6.0,0
12,16,21,4.5,0
16,21,19,1.5,0
21,19,17,-2.0,0
19,17,9,-5.0,0
17,9,16,-0.5,0
9,16,9,0.0,0
16,9,14,-1.0,0
9,14,9,0.0,0
14,9,13,-0.5,0
9,13,9,0.0,0
13,9,9,-2.0,0
9,9,14,2.5,0
9,14,12,1.5,0
14,12,11,-1.5,0
12,11,7,-2.5,0
11,7,11,0.0,0
7,11,7,0.0,0
11,7,12,0.5,0
7,12,7,0.0,0
12,7,11,-0.5,0
7,11,5,-1.0,0
11,5,4,-3.5,0
5,4,7,1.0,0
4,7,12,4.0,0
7,12,16,4.5,0
12,16,12,0.0,0
16,12,11,-2.5,0
12,11,9,-1.5,0
11,9,8,-1.5,0
9,8,9,0.0,0
8,9,5,-1.5,0
9,5,11,1.0,0
5,11,5,0.0,0
11,5,4,-3.5,0
5,4,12,3.5,0
4,12,16,6.0,0
12,16,12,0.0,0
16,12,16,0.0,0
12,16,9,-1.5,0
16,9,16,0.0,0
9,16,4,-2.5,0
16,4,11,-2.5,0
4,11,16,6.0,0
11,16,11,0.0,0
16,11,16,0.0,0
11,16,14,1.5,0
16,14,16,0.0,0
14,16,12,-1.0,0
16,12,4,-6.0,0
12,4,12,0.0,0
4,12,4,0.0,0
12,4,14,1.0,0
4,14,12,4.0,0
14,12,14,0.0,0
12,14,4,-4.0,0
14,4,14,0.0,0
4,14,4,0.0,0
14,4,12,-1.0,0
4,12,11,3.5,0
12,11,12,0.0,0
11,12,4,-3.5,0
12,4,12,0.0,0
4,12,4,0.0,0
12,4,12,0.0,0
4,12,4,0.0,0
12,4,12,0.0,0
4,12,4,0.0,0
12,4,12,0.0,0
4,12,4,0.0,0
12,4,12,0.0,0
4,12,4,0.0,0
12,4,12,0.0,0
4,12,5,0.5,0
12,5,12,0.0,0
5,12,5,0.0,0
12,5,12,0.0,0
5,12,5,0.0,0
12,5,11,-0.5,0
5,11,5,0.0,0
11,5,4,-3.5,0
5,4,9,2.0,0
4,9,2,-1.0,0
9,2,5,-2.0,0
4,0,4,0.0,0
0,4,0,0.0,0
4,0,4,0.0,0
0,4,0,0.0,0
4,9,4,0.0,0
9,4,2,-3.5,0
4,2,4,0.0,0
14,17,17,1.5,0
17,17,15,-1.0,0
17,15,14,-1.5,0
15,14,14,-0.5,0
14,14,14,0.0,0
14,14,14,0.0,0
14,14,19,2.5,0
14,19,21,3.5,0
19,21,22,1.5,0
21,22,25,2.0,0
22,25,26,2.0,0
25,26,28,1.5,0
26,28,26,0.0,0
28,26,29,0.5,0
26,29,26,0.0,0
29,26,21,-4.0,0
26,21,22,-2.0,0
21,22,26,2.5,0
22,26,29,3.5,0
26,29,24,-1.0,0
29,24,17,-6.0,0
24,17,17,-3.5,0
17,17,24,3.5,0
17,24,19,1.0,0
24,19,20,-2.0,0
19,20,23,2.0,0
20,23,24,2.0,0
23,24,19,-2.0,0
24,19,20,-2.0,0
19,20,23,2.0,0
20,23,24,2.0,0
23,24,15,-4.0,0
24,15,15,-4.5,0
15,15,19,2.0,0
15,19,27,6.0,0
19,27,27,4.0,0
27,27,15,-6.0,0
27,15,15,-6.0,0
15,15,27,6.0,0
15,27,15,0.0,0
27,15,15,-6.0,0
15,15,24,4.5,0
15,24,21,3.0,0
24,21,19,-2.5,0
21,19,14,-3.5,0
19,14,26,3.5,0
14,26,26,6.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,21,-2.5,0
26,21,26,0.0,0
21,26,24,1.5,0
26,24,26,0.0,0
24,26,26,1.0,0
26,26,26,0.0,0
26,26,26,0.0,0
26,26,31,2.5,0
26,31,31,2.5,0
31,31,31,0.0,0
31,31,27,-2.0,0
31,27,26,-2.5,0
27,26,27,0.0,0
26,27,24,-1.0,0
27,24,22,-2.5,0
24,22,19,-2.5,0
22,19,21,-0.5,0
19,21,19,0.0,0
21,19,17,-2.0,0
19,17,17,-1.0,0
17,17,15,-1.0,0
17,15,14,-1.5,0
15,14,14,-0.5,0
14,14,14,0.0,0
14,14,14,0.0,0
14,14,14,0.0,0
3,2,5,1.0,0
2,5,5,1.5,0
5,5,3,-1.0,0
13,9,5,-4.0,0
9,5,5,-2.0,0
5,5,5,0.0,0
5,5,5,0.0,0
7,3,0,-3.5,0
3,0,2,-0.5,0
7,3,0,-3.5,0
3,0,2,-0.5,0
19,15,14,-2.5,0
15,14,15,0.0,0
14,15,12,-1.0,0
15,12,14,-0.5,0
12,14,2,-5.0,0
2,5,5,1.5,0
5,5,3,-1.0,0
7,23,14,3.5,0
23,14,19,-2.0,0
14,19,19,2.5,0
19,19,21,1.0,0
19,21,18,-0.5,0
21,18,31,5.0,0
18,31,26,4.0,0
31,26,23,-4.0,0
26,23,13,-6.5,0
23,13,19,-2.0,0
13,19,14,0.5,0
19,14,23,2.0,0
14,23,21,3.5,0
23,21,24,0.5,0
21,24,21,0.0,0
24,21,14,-5.0,0
21,14,23,1.0,0
14,23,14,0.0,0
23,14,23,0.0,0
14,23,16,1.0,0
23,16,19,-2.0,0
16,19,19,1.5,0
19,19,19,0.0,0
19,19,28,4.5,0
19,28,19,0.0,0
28,19,19,-4.5,0
19,19,19,0.0,0
19,19,28,4.5,0
19,28,19,0.0,0
28,19,21,-3.5,0
19,21,18,-0.5,0
21,18,31,5.0,0
18,31,26,4.0,0
31,26,23,-4.0,0
26,23,13,-6.5,0
23,13,19,-2.0,0
13,19,14,0.5,0
19,14,23,2.0,0
14,23,21,3.5,0
23,21,14,-4.5,0
21,14,28,3.5,0
14,28,26,6.0,0
28,26,23,-2.5,0
26,23,14,-6.0,0
23,14,19,-2.0,0
14,19,28,7.0,0
19,28,26,3.5,0
28,26,23,-2.5,0
26,23,18,-4.0,0
23,18,24,0.5,0
18,24,28,5.0,0
24,28,26,1.0,0
28,26,14,-7.0,0
26,14,28,1.0,0
14,28,26,6.0,0
28,26,23,-2.5,0
26,23,14,-6.0,0
23,14,19,-2.0,0
14,19,28,7.0,0
19,28,26,3.5,0
28,26,23,-2.5,0
26,23,35,4.5,0
23,35,31,4.0,0
35,31,28,-3.5,0
31,28,28,-1.5,0
28,28,21,-3.5,0
28,21,18,-5.0,0
21,18,19,-1.0,0
18,19,21,1.5,0
19,21,7,-6.0,0
21,7,23,1.0,0
7,23,23,8.0,0
23,23,23,0.0,0
23,23,19,-2.0,0
23,19,14,-4.5,0
19,14,14,-2.5,0
14,14,11,-1.5,0
14,11,7,-3.5,0
11,7,2,-4.5,0
7,2,12,2.5,0
2,12,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
4,4,4,0.0,0
4,4,4,0.0,0
7,7,7,0.0,0
7,7,7,0.0,0
7,7,2,-2.5,0
2,12,2,0.0,0
12,2,2,-5.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
2,2,2,0.0,0
12,11,7,-2.5,0
7,12,11,2.0,0
12,11,7,-2.5,0
11,7,7,-2.0,0
7,7,9,1.0,0
7,9,12,2.5,0
9,12,11,1.0,0
12,11,2,-5.0,0
11,2,7,-2.0,0
12,11,7,-2.5,0
12,11,7,-2.5,0
11,7,19,4.0,0
7,19,16,4.5,0
19,16,14,-2.5,0
16,14,13,-1.5,0
19,14,11,-4.0,0
14,11,7,-3.5,0
11,7,11,0.0,0
21,20,18,-1.5,0
20,18,16,-2.0,0
18,16,28,5.0,0
16,28,27,5.5,0
28,27,25,-1.5,0
27,25,23,-2.0,0
25,23,25,0.0,0
23,25,21,-1.0,0
25,21,23,-1.0,0
21,23,18,-1.5,0
23,18,20,-1.5,0
18,20,23,2.5,0
20,23,21,0.5,0
23,21,20,-1.5,0
21,20,18,-1.5,0
20,18,21,0.5,0
18,21,20,1.0,0
21,20,18,-1.5,0
20,18,16,-2.0,0
18,16,28,5.0,0
16,28,27,5.5,0
28,27,25,-1.5,0
27,25,23,-2.0,0
25,23,32,3.5,0
23,32,25,1.0,0
32,25,32,0.0,0
25,32,25,0.0,0
32,25,25,-3.5,0
25,25,25,0.0,0
25,25,28,1.5,0
25,28,27,1.0,0
28,27,25,-1.5,0
27,25,20,-3.5,0
25,20,23,-1.0,0
20,23,22,1.0,0
23,22,21,-1.0,0
22,21,20,-1.0,0
21,20,20,-0.5,0
20,20,22,1.0,0
20,22,23,1.5,0
22,23,27,2.5,0
23,27,25,1.0,0
27,25,23,-2.0,0
25,23,23,-1.0,0
23,23,21,-1.0,0
23,21,20,-1.5,0
21,20,18,-1.5,0
20,18,16,-2.0,0
18,16,28,5.0,0
16,28,27,5.5,0
28,27,25,-1.5,0
27,25,23,-2.0,0
25,23,25,0.0,0
23,25,21,-1.0,0
25,21,23,-1.0,0
21,23,18,-1.5,0
23,18,20,-1.5,0
18,20,23,2.5,0
20,23,21,0.5,0
23,21,20,-1.5,0
21,20,18,-1.5,0
20,18,21,0.5,0
18,21,20,1.0,0
21,20,18,-1.5,0
20,18,16,-2.0,0
18,16,28,5.0,0
16,28,27,5.5,0
28,27,25,-1.5,0
27,25,23,-2.0,0
25,23,32,3.5,0
23,32,25,1.0,0
32,25,32,0.0,0
25,32,25,0.0,0
32,25,25,-3.5,0
25,25,25,0.0,0
25,25,28,1.5,0
25,28,27,1.0,0
28,27,25,-1.5,0
27,25,20,-3.5,0
25,20,23,-1.0,0
20,23,22,1.0,0
23,22,21,-1.0,0
22,21,20,-1.0,0
21,20,20,-0.5,0
20,20,22,1.0,0
20,22,23,1.5,0
22,23,27,2.5,0
23,27,25,1.0,0
27,25,23,-2.0,0
25,23,23,-1.0,0
23,23,18,-2.5,0
23,18,18,-2.5,0
18,18,19,0.5,0
18,19,18,0.0,0
19,18,16,-1.5,0
18,16,21,1.5,0
16,21,21,2.5,0
21,21,21,0.0,0
21,21,23,1.0,0
21,23,21,0.0,0
23,21,19,-2.0,0
21,19,24,1.5,0
19,24,24,2.5,0
24,24,24,0.0,0
24,24,26,1.0,0
24,26,24,0.0,0
26,24,23,-1.5,0
24,23,31,3.5,0
23,31,30,3.5,0
31,30,28,-1.5,0
30,28,26,-2.0,0
28,26,26,-1.0,0
26,26,26,0.0,0
26,26,30,2.0,0
26,30,33,3.5,0
30,33,36,3.0,0
33,36,35,1.0,0
36,35,33,-1.5,0
35,33,31,-2.0,0
33,31,30,-1.5,0
31,30,28,-1.5,0
30,28,27,-1.5,0
28,27,30,1.0,0
27,30,28,0.5,0
30,28,26,-2.0,0
28,26,24,-2.0,0
26,24,23,-1.5,0
24,23,21,-1.5,0
23,21,20,-1.5,0
21,20,21,0.0,0
20,21,20,0.0,0
21,20,21,0.0,0
20,21,23,1.5,0
21,23,24,1.5,0
23,24,26,1.5,0
24,26,23,-0.5,0
26,23,21,-2.5,0
23,21,28,2.5,0
21,28,26,2.5,0
28,26,23,-2.5,0
26,23,21,-2.5,0
23,21,23,0.0,0
21,23,24,1.5,0
23,24,23,0.0,0
24,23,23,-0.5,0
23,23,26,1.5,0
23,26,23,0.0,0
26,23,23,-1.5,0
23,23,21,-1.0,0
23,21,19,-2.0,0
21,19,21,0.0,0
19,21,23,2.0,0
21,23,23,1.0,0
23,23,23,0.0,0
23,23,26,1.5,0
23,26,23,0.0,0
26,23,23,-1.5,0
23,23,21,-1.0,0
23,21,19,-2.0,0
21,19,21,0.0,0
19,21,23,2.0,0
21,23,22,0.5,0
23,22,23,0.0,0
22,23,24,1.0,0
23,24,23,0.0,0
24,23,21,-1.5,0
23,21,20,-1.5,0
21,20,18,-1.5,0
20,18,16,-2.0,0
18,16,28,5.0,0
16,28,27,5.5,0
28,27,25,-1.5,0
27,25,23,-2.0,0
25,23,25,0.0,0
23,25,21,-1.0,0
25,21,25,0.0,0
21,25,23,1.0,0
25,23,18,-3.5,0
23,18,20,-1.5,0
18,20,20,1.0,0
20,20,23,1.5,0
20,23,21,0.5,0
23,21,20,-1.5,0
21,20,18,-1.5,0
20,18,20,0.0,0
18,20,21,1.5,0
20,21,23,1.5,0
21,23,20,-0.5,0
23,20,18,-2.5,0
20,18,25,2.5,0
18,25,23,2.5,0
25,23,20,-2.5,0
23,20,18,-2.5,0
20,18,28,4.0,0
18,28,28,5.0,0
28,28,23,-2.5,0
28,23,23,-2.5,0
23,23,25,1.0,0
23,25,23,0.0,0
25,23,21,-2.0,0
23,21,20,-1.5,0
21,20,18,-1.5,0
20,18,20,0.0,0
18,20,21,1.5,0
20,21,23,1.5,0
21,23,20,-0.5,0
23,20,18,-2.5,0
20,18,25,2.5,0
18,25,23,2.5,0
25,23,20,-2.5,0
23,20,18,-2.5,0
20,18,28,4.0,0
18,28,27,4.5,0
28,27,25,-1.5,0
27,25,23,-2.0,0
25,23,27,1.0,0
23,27,30,3.5,0
27,30,33,3.0,0
30,33,32,1.0,0
33,32,27,-3.0,0
32,27,30,-1.0,0
27,30,28,0.5,0
30,28,27,-1.5,0
28,27,25,-1.5,0
27,25,21,-3.0,0
25,21,18,-3.5,0
21,18,16,-2.5,0
18,16,15,-1.5,0
16,15,14,-1.0,0
15,14,13,-1.0,0
14,13,13,-0.5,0
13,13,15,1.0,0
13,15,16,1.5,0
15,16,20,2.5,0
16,20,18,1.0,0
20,18,16,-2.0,0
18,16,16,-1.0,0
16,16,14,-1.0,0
16,14,13,-1.5,0
14,13,12,-1.0,0
13,12,11,-1.0,0
12,11,20,4.0,0
11,20,18,3.5,0
20,18,16,-2.0,0
18,16,20,1.0,0
16,20,16,0.0,0
20,16,16,-2.0,0
4,8,11,3.5,0
4,8,11,3.5,0
4,8,11,3.5,0
4,8,11,3.5,0
3,9,11,4.0,0
3,9,11,4.0,0
3,6,11,4.0,0
3,6,11,4.0,0
4,8,11,3.5,0
3,9,11,4.0,0
4,8,11,3.5,0
8,11,6,-1.0,0
11,6,13,1.0,0
6,13,16,5.0,0
13,16,18,2.5,0
16,18,6,-5.0,0
18,6,11,-3.5,0
6,11,15,4.5,0
11,15,18,3.5,0
15,18,6,-4.5,0
18,6,10,-4.0,0
6,10,16,5.0,0
10,16,18,4.0,0
16,18,6,-5.0,0
18,6,11,-3.5,0
6,11,15,4.5,0
11,15,18,3.5,0
15,18,8,-3.5,0
18,8,11,-3.5,0
8,11,13,2.5,0
