note_minus_2,note_minus_1,current_note,avg_interval,label
48,41,39,-4.5,1
41,39,20,-10.5,1
39,20,48,4.5,1
20,48,41,10.5,1
48,41,38,-5.0,1
41,38,32,-4.5,1
38,32,48,5.0,1
32,48,41,4.5,1
48,41,38,-5.0,1
41,38,32,-4.5,1
38,32,48,5.0,1
32,48,41,4.5,1
48,41,36,-6.0,1
41,36,32,-4.5,1
36,32,48,6.0,1
32,48,41,4.5,1
48,41,36,-6.0,1
41,36,32,-4.5,1
36,32,46,5.0,1
32,46,43,5.5,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,48,4.5,1
27,48,44,8.5,1
48,44,39,-4.5,1
44,39,32,-6.0,1
39,32,48,4.5,1
32,48,44,6.0,1
48,44,39,-4.5,1
44,39,32,-6.0,1
39,32,48,4.5,1
32,48,48,8.0,1
48,48,43,-2.5,1
48,43,32,-8.0,1
43,32,48,2.5,1
32,48,48,8.0,1
48,48,43,-2.5,1
48,43,32,-8.0,1
43,32,50,3.5,1
32,50,46,7.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,44,5.0,1
50,44,39,-5.5,1
44,39,34,-5.0,1
39,34,50,5.5,1
34,50,44,5.0,1
50,44,39,-5.5,1
44,39,34,-5.0,1
39,34,51,6.0,1
34,51,43,4.5,1
51,43,36,-7.5,1
43,36,36,-3.5,1
36,36,51,7.5,1
36,51,43,3.5,1
51,43,36,-7.5,1
43,36,36,-3.5,1
36,36,53,8.5,1
36,53,41,2.5,1
53,41,34,-9.5,1
41,34,26,-7.5,1
34,26,53,9.5,1
26,53,41,7.5,1
53,41,34,-9.5,1
41,34,26,-7.5,1
34,26,55,10.5,1
26,55,39,6.5,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,55,9.0,1
27,55,39,6.0,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,55,9.0,1
27,55,39,6.0,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,55,9.0,1
27,55,39,6.0,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,53,8.0,1
27,53,41,7.0,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,53,8.5,1
20,53,41,10.5,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,53,8.5,1
20,53,41,10.5,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,53,8.5,1
20,53,41,10.5,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,51,7.5,1
20,51,41,10.5,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,41,10.0,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,41,10.0,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,41,10.0,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,43,11.0,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,51,4.0,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,51,4.0,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,51,4.0,1
27,51,46,9.5,1
51,46,43,-4.0,1
46,43,27,-9.5,1
43,27,50,3.5,1
27,50,46,9.5,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,48,3.5,1
34,48,43,4.5,1
48,43,39,-4.5,1
43,39,36,-3.5,1
39,36,48,4.5,1
36,48,43,3.5,1
48,43,39,-4.5,1
43,39,36,-3.5,1
39,36,48,4.5,1
36,48,43,3.5,1
48,43,39,-4.5,1
43,39,36,-3.5,1
39,36,48,4.5,1
36,48,43,3.5,1
48,43,39,-4.5,1
43,39,36,-3.5,1
39,36,46,3.5,1
36,46,43,3.5,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,44,3.0,1
31,44,41,5.0,1
44,41,37,-3.5,1
41,37,34,-3.5,1
37,34,44,3.5,1
34,44,41,3.5,1
44,41,37,-3.5,1
41,37,34,-3.5,1
37,34,43,3.0,1
34,43,39,2.5,1
43,39,37,-3.0,1
39,37,34,-2.5,1
37,34,43,3.0,1
34,43,39,2.5,1
43,39,37,-3.0,1
39,37,34,-2.5,1
37,34,48,5.5,1
34,48,39,2.5,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,48,6.0,1
32,48,39,3.5,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,48,6.0,1
32,48,39,3.5,1
48,39,34,-7.0,1
39,34,32,-3.5,1
34,32,48,7.0,1
32,48,39,3.5,1
48,39,34,-7.0,1
39,34,32,-3.5,1
34,32,48,7.0,1
32,48,44,6.0,1
48,44,36,-6.0,1
44,36,20,-12.0,1
36,20,48,6.0,1
20,48,44,12.0,1
48,44,36,-6.0,1
44,36,20,-12.0,1
36,20,48,6.0,1
20,48,44,12.0,1
48,44,38,-5.0,1
44,38,20,-12.0,1
38,20,48,5.0,1
20,48,44,12.0,1
48,44,38,-5.0,1
44,38,20,-12.0,1
38,20,46,4.0,1
20,46,43,11.5,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,51,6.0,1
27,51,43,8.0,1
51,43,31,-10.0,1
43,31,24,-9.5,1
31,24,51,10.0,1
24,51,43,9.5,1
51,43,31,-10.0,1
43,31,24,-9.5,1
31,24,51,10.0,1
24,51,43,9.5,1
51,43,32,-9.5,1
43,32,24,-9.5,1
32,24,51,9.5,1
24,51,43,9.5,1
51,43,32,-9.5,1
43,32,24,-9.5,1
32,24,50,9.0,1
24,50,43,9.5,1
50,43,34,-8.0,1
43,34,31,-6.0,1
34,31,50,8.0,1
31,50,43,6.0,1
50,43,34,-8.0,1
43,34,31,-6.0,1
34,31,50,8.0,1
31,50,41,5.0,1
50,41,34,-8.0,1
41,34,31,-5.0,1
34,31,50,8.0,1
31,50,41,5.0,1
50,41,34,-8.0,1
41,34,31,-5.0,1
34,31,48,7.0,1
31,48,39,4.0,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,48,6.0,1
32,48,39,3.5,1
48,39,36,-6.0,1
39,36,32,-3.5,1
36,32,48,6.0,1
32,48,41,4.5,1
48,41,38,-5.0,1
41,38,32,-4.5,1
38,32,48,5.0,1
32,48,41,4.5,1
48,41,38,-5.0,1
41,38,32,-4.5,1
38,32,46,4.0,1
32,46,43,5.5,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,41,7.0,1
46,41,39,-3.5,1
41,39,26,-7.5,1
39,26,46,3.5,1
26,46,41,7.5,1
46,41,39,-3.5,1
41,39,26,-7.5,1
39,26,44,2.5,1
26,44,39,6.5,1
44,39,32,-6.0,1
39,32,24,-7.5,1
32,24,44,6.0,1
24,44,39,7.5,1
44,39,32,-6.0,1
39,32,24,-7.5,1
32,24,43,5.5,1
24,43,38,7.0,1
43,38,34,-4.5,1
38,34,22,-8.0,1
34,22,43,4.5,1
22,43,38,8.0,1
43,38,34,-4.5,1
38,34,22,-8.0,1
34,22,48,7.0,1
22,48,39,8.5,1
48,39,36,-6.0,1
39,36,20,-9.5,1
36,20,48,6.0,1
20,48,39,9.5,1
48,39,36,-6.0,1
39,36,20,-9.5,1
36,20,48,6.0,1
20,48,41,10.5,1
48,41,39,-4.5,1
41,39,20,-10.5,1
39,20,48,4.5,1
20,48,41,10.5,1
48,41,39,-4.5,1
41,39,20,-10.5,1
39,20,48,4.5,1
20,48,41,10.5,1
48,41,38,-5.0,1
41,38,32,-4.5,1
38,32,48,5.0,1
32,48,41,4.5,1
48,41,38,-5.0,1
41,38,32,-4.5,1
38,32,48,5.0,1
32,48,41,4.5,1
48,41,36,-6.0,1
41,36,32,-4.5,1
36,32,48,6.0,1
32,48,41,4.5,1
48,41,36,-6.0,1
41,36,32,-4.5,1
36,32,46,5.0,1
32,46,43,5.5,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,38,-4.0,1
43,38,31,-6.0,1
38,31,46,4.0,1
31,46,43,6.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,46,3.5,1
27,46,43,8.0,1
46,43,39,-3.5,1
43,39,27,-8.0,1
39,27,48,4.5,1
27,48,44,8.5,1
48,44,39,-4.5,1
44,39,32,-6.0,1
39,32,48,4.5,1
32,48,44,6.0,1
48,44,39,-4.5,1
44,39,32,-6.0,1
39,32,48,4.5,1
32,48,48,8.0,1
48,48,43,-2.5,1
48,43,32,-8.0,1
43,32,48,2.5,1
32,48,48,8.0,1
48,48,43,-2.5,1
48,43,32,-8.0,1
43,32,50,3.5,1
32,50,46,7.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,44,5.0,1
50,44,39,-5.5,1
44,39,34,-5.0,1
39,34,50,5.5,1
34,50,44,5.0,1
50,44,39,-5.5,1
44,39,34,-5.0,1
39,34,51,6.0,1
34,51,43,4.5,1
51,43,36,-7.5,1
43,36,36,-3.5,1
36,36,51,7.5,1
36,51,43,3.5,1
51,43,36,-7.5,1
43,36,36,-3.5,1
36,36,53,8.5,1
36,53,41,2.5,1
53,41,34,-9.5,1
41,34,26,-7.5,1
34,26,53,9.5,1
26,53,41,7.5,1
53,41,34,-9.5,1
41,34,26,-7.5,1
34,26,55,10.5,1
26,55,39,6.5,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,55,9.0,1
27,55,39,6.0,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,55,9.0,1
27,55,39,6.0,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,55,9.0,1
27,55,39,6.0,1
55,39,37,-9.0,1
39,37,27,-6.0,1
37,27,53,8.0,1
27,53,41,7.0,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,53,8.5,1
20,53,41,10.5,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,53,8.5,1
20,53,41,10.5,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,53,8.5,1
20,53,41,10.5,1
53,41,36,-8.5,1
41,36,20,-10.5,1
36,20,51,7.5,1
20,51,41,10.5,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,41,10.0,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,41,10.0,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,41,10.0,1
51,41,36,-7.5,1
41,36,21,-10.0,1
36,21,51,7.5,1
21,51,43,11.0,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,22,-10.5,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,50,8.0,1
22,50,44,11.0,1
50,44,34,-8.0,1
44,34,22,-11.0,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,44,8.5,1
51,44,36,-7.5,1
44,36,32,-6.0,1
36,32,51,7.5,1
32,51,44,6.0,1
51,44,36,-7.5,1
44,36,32,-6.0,1
36,32,51,7.5,1
32,51,44,6.0,1
51,44,36,-7.5,1
44,36,31,-6.5,1
36,31,51,7.5,1
31,51,44,6.5,1
51,44,36,-7.5,1
44,36,31,-6.5,1
36,31,53,8.5,1
31,53,44,6.5,1
53,44,36,-8.5,1
44,36,29,-7.5,1
36,29,53,8.5,1
29,53,44,7.5,1
53,44,36,-8.5,1
44,36,29,-7.5,1
36,29,53,8.5,1
29,53,44,7.5,1
53,44,36,-8.5,1
44,36,29,-7.5,1
36,29,53,8.5,1
29,53,44,7.5,1
53,44,36,-8.5,1
44,36,29,-7.5,1
36,29,51,7.5,1
29,51,43,7.0,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,51,7.5,1
24,51,43,9.5,1
51,43,36,-7.5,1
43,36,24,-9.5,1
36,24,50,7.0,1
24,50,43,9.5,1
50,43,38,-6.0,1
43,38,24,-9.5,1
38,24,50,6.0,1
24,50,43,9.5,1
50,43,38,-6.0,1
43,38,24,-9.5,1
38,24,48,5.0,1
24,48,43,9.5,1
48,43,39,-4.5,1
43,39,36,-3.5,1
39,36,48,4.5,1
36,48,43,3.5,1
48,43,39,-4.5,1
43,39,36,-3.5,1
39,36,50,5.5,1
36,50,43,3.5,1
50,43,38,-6.0,1
43,38,34,-4.5,1
38,34,50,6.0,1
34,50,43,4.5,1
50,43,38,-6.0,1
43,38,34,-4.5,1
38,34,51,6.5,1
34,51,41,3.5,1
51,41,36,-7.5,1
41,36,33,-4.0,1
36,33,51,7.5,1
33,51,41,4.0,1
51,41,36,-7.5,1
41,36,33,-4.0,1
36,33,51,7.5,1
33,51,43,5.0,1
51,43,36,-7.5,1
43,36,31,-6.0,1
36,31,51,7.5,1
31,51,43,6.0,1
51,43,36,-7.5,1
43,36,31,-6.0,1
36,31,51,7.5,1
31,51,45,7.0,1
51,45,41,-5.0,1
45,41,29,-8.0,1
41,29,51,5.0,1
29,51,45,8.0,1
51,45,41,-5.0,1
45,41,29,-8.0,1
41,29,51,5.0,1
29,51,45,8.0,1
51,45,41,-5.0,1
45,41,29,-8.0,1
41,29,51,5.0,1
29,51,45,8.0,1
51,45,41,-5.0,1
45,41,29,-8.0,1
41,29,50,4.5,1
29,50,46,8.5,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,32,-7.0,1
41,32,50,4.5,1
32,50,46,7.0,1
50,46,41,-4.5,1
46,41,32,-7.0,1
41,32,51,5.0,1
32,51,46,7.0,1
51,46,34,-8.5,1
46,34,31,-7.5,1
34,31,51,8.5,1
31,51,46,7.5,1
51,46,34,-8.5,1
46,34,31,-7.5,1
34,31,51,8.5,1
31,51,46,7.5,1
51,46,34,-8.5,1
46,34,29,-8.5,1
34,29,51,8.5,1
29,51,46,8.5,1
51,46,34,-8.5,1
46,34,29,-8.5,1
34,29,53,9.5,1
29,53,44,7.5,1
53,44,34,-9.5,1
44,34,27,-8.5,1
34,27,53,9.5,1
27,53,44,8.5,1
53,44,34,-9.5,1
44,34,27,-8.5,1
34,27,53,9.5,1
27,53,44,8.5,1
53,44,34,-9.5,1
44,34,26,-9.0,1
34,26,53,9.5,1
26,53,44,9.0,1
53,44,34,-9.5,1
44,34,26,-9.0,1
34,26,51,8.5,1
26,51,43,8.5,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,50,8.0,1
27,50,43,8.0,1
50,43,34,-8.0,1
43,34,27,-8.0,1
34,27,50,8.0,1
27,50,43,8.0,1
50,43,34,-8.0,1
43,34,27,-8.0,1
34,27,48,7.0,1
27,48,44,8.5,1
48,44,41,-3.5,1
44,41,29,-7.5,1
41,29,48,3.5,1
29,48,44,7.5,1
48,44,41,-3.5,1
44,41,29,-7.5,1
41,29,50,4.5,1
29,50,44,7.5,1
50,44,41,-4.5,1
44,41,29,-7.5,1
41,29,50,4.5,1
29,50,44,7.5,1
50,44,41,-4.5,1
44,41,29,-7.5,1
41,29,51,5.0,1
29,51,46,8.5,1
51,46,39,-6.0,1
46,39,31,-7.5,1
39,31,51,6.0,1
31,51,46,7.5,1
51,46,39,-6.0,1
46,39,31,-7.5,1
39,31,55,8.0,1
31,55,46,7.5,1
55,46,38,-8.5,1
46,38,31,-7.5,1
38,31,55,8.5,1
31,55,46,7.5,1
55,46,38,-8.5,1
46,38,31,-7.5,1
38,31,53,7.5,1
31,53,48,8.5,1
53,48,36,-8.5,1
48,36,33,-7.5,1
36,33,53,8.5,1
33,53,48,7.5,1
53,48,36,-8.5,1
48,36,33,-7.5,1
36,33,53,8.5,1
33,53,48,7.5,1
53,48,36,-8.5,1
48,36,33,-7.5,1
36,33,53,8.5,1
33,53,48,7.5,1
53,48,36,-8.5,1
48,36,33,-7.5,1
36,33,50,7.0,1
33,50,46,6.5,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,50,4.5,1
34,50,46,6.0,1
50,46,41,-4.5,1
46,41,34,-6.0,1
41,34,55,7.0,1
34,55,46,6.0,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,27,-9.5,1
39,27,55,8.0,1
27,55,46,9.5,1
55,46,39,-8.0,1
46,39,39,-3.5,1
39,39,55,8.0,1
39,55,46,3.5,1
55,46,39,-8.0,1
46,39,39,-3.5,1
39,39,55,8.0,1
39,55,46,3.5,1
55,46,39,-8.0,1
46,39,38,-4.0,1
39,38,55,8.0,1
38,55,46,4.0,1
55,46,39,-8.0,1
46,39,38,-4.0,1
39,38,55,8.0,1
38,55,48,5.0,1
55,48,39,-8.0,1
48,39,36,-6.0,1
39,36,55,8.0,1
36,55,48,6.0,1
55,48,39,-8.0,1
48,39,36,-6.0,1
39,36,55,8.0,1
36,55,48,6.0,1
55,48,39,-8.0,1
48,39,34,-7.0,1
39,34,55,8.0,1
34,55,48,7.0,1
55,48,39,-8.0,1
48,39,34,-7.0,1
39,34,53,7.0,1
34,53,48,7.0,1
53,48,41,-6.0,1
48,41,32,-8.0,1
41,32,53,6.0,1
32,53,48,8.0,1
53,48,41,-6.0,1
48,41,32,-8.0,1
41,32,53,6.0,1
32,53,48,8.0,1
53,48,41,-6.0,1
48,41,34,-7.0,1
41,34,53,6.0,1
34,53,48,7.0,1
53,48,41,-6.0,1
48,41,34,-7.0,1
41,34,51,5.0,1
34,51,44,5.0,1
51,44,41,-5.0,1
44,41,36,-4.0,1
41,36,51,5.0,1
36,51,44,4.0,1
51,44,41,-5.0,1
44,41,36,-4.0,1
41,36,51,5.0,1
36,51,44,4.0,1
51,44,41,-5.0,1
44,41,32,-6.0,1
41,32,51,5.0,1
32,51,44,6.0,1
51,44,41,-5.0,1
44,41,32,-6.0,1
41,32,51,5.0,1
32,51,43,5.5,1
51,43,34,-8.5,1
43,34,34,-4.5,1
34,34,51,8.5,1
34,51,43,4.5,1
51,43,34,-8.5,1
43,34,34,-4.5,1
34,34,51,8.5,1
34,51,43,4.5,1
51,43,34,-8.5,1
43,34,34,-4.5,1
34,34,51,8.5,1
34,51,43,4.5,1
51,43,34,-8.5,1
43,34,34,-4.5,1
34,34,50,8.0,1
34,50,41,3.5,1
50,41,34,-8.0,1
41,34,22,-9.5,1
34,22,50,8.0,1
22,50,41,9.5,1
50,41,34,-8.0,1
41,34,22,-9.5,1
34,22,50,8.0,1
22,50,41,9.5,1
50,41,34,-8.0,1
41,34,22,-9.5,1
34,22,50,8.0,1
22,50,41,9.5,1
50,41,34,-8.0,1
41,34,22,-9.5,1
34,22,51,8.5,1
22,51,43,10.5,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,51,8.5,1
27,51,43,8.0,1
51,43,34,-8.5,1
43,34,27,-8.0,1
34,27,50,8.0,1
27,50,44,8.5,1
50,44,41,-4.5,1
44,41,29,-7.5,1
41,29,50,4.5,1
29,50,44,7.5,1
50,44,41,-4.5,1
44,41,29,-7.5,1
41,29,50,4.5,1
29,50,44,7.5,1
50,44,41,-4.5,1
44,41,29,-7.5,1
41,29,50,4.5,1
29,50,44,7.5,1
50,44,41,-4.5,1
44,41,29,-7.5,1
41,29,51,5.0,1
29,51,43,7.0,1
51,43,34,-8.5,1
43,34,31,-6.0,1
34,31,51,8.5,1
31,51,43,6.0,1
51,43,34,-8.5,1
43,34,31,-6.0,1
34,31,51,8.5,1
31,51,43,6.0,1
51,43,36,-7.5,1
43,36,33,-5.0,1
36,33,51,7.5,1
33,51,43,5.0,1
51,43,36,-7.5,1
43,36,33,-5.0,1
36,33,50,7.0,1
33,50,41,4.0,1
50,41,38,-6.0,1
41,38,34,-3.5,1
38,34,50,6.0,1
34,50,41,3.5,1
50,41,38,-6.0,1
41,38,34,-3.5,1
38,34,50,6.0,1
34,50,46,6.0,1
50,46,38,-6.0,1
46,38,31,-7.5,1
38,31,50,6.0,1
31,50,46,7.5,1
50,46,38,-6.0,1
46,38,31,-7.5,1
38,31,48,5.0,1
31,48,43,6.0,1
48,43,39,-4.5,1
43,39,27,-8.0,1
39,27,48,4.5,1
27,48,43,8.0,1
48,43,39,-4.5,1
43,39,27,-8.0,1
39,27,48,4.5,1
27,48,43,8.0,1
48,43,39,-4.5,1
